Unnamed: 0,OID,PID,NID,Source,Yr_Comp,floors_no,Orig floors_no,socio_eco,label,WIAAM,NOUR,ARAM,NAIM,DAVID,ulabel,IMGAVAL,final_label
156,BHI_14,-999,BHI_YhzsoV76Ly2a8Po2H83KPk,BHI,-999,-999,-999.0,-999,pre1935,pre1935,1935-1955,-999,-999,,pre1935,1,1935-1955
157,BHI_15,-999,BHI_LKbhoXmK6N3MSRaDZeEDCe,BHI,-999,3,-999.0,Approximately 50% low-income zone,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
158,BHI_16,-999,BHI_3Ay79o3K7Hy9jXMtVnyeK6,BHI,-999,3,-999.0,Approximately 50% low-income zone,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
159,BHI_17,-999,BHI_Eosk8ZXAo5AtNegyioXDZi,BHI,-999,-999,-999.0,-999,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
160,BHI_18,-999,BHI_bKAf6eT2dhhnJsoFGUbntX,BHI,-999,-999,-999.0,-999,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
161,BHI_2,-999,BHI_Zr5VGjHonPKnKxGR8yZHvL,BHI,-999,-999,-999.0,-999,pre1935,pre1935,1935-1955,-999,-999,,pre1935,1,pre1935
162,BHI_3,-999,BHI_GhJuW9SV3PUciEyyhEjR4W,BHI,-999,-999,-999.0,-999,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
163,BHI_4,-999,BHI_XXxxQPVfUAxh6DQ75VA3uV,BHI,-999,-999,-999.0,-999,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
164,BHI_5,-999,BHI_auVa2vBsarxevFNSmSQmHd,BHI,-999,3,-999.0,Approximately 50% low-income zone,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
165,BHI_6,-999,BHI_C5CYrd3VznYexZvAm96wHg,BHI,-999,3,-999.0,Approximately 50% low-income zone,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
166,BHI_7,-999,BHI_EEr7QSNhmzxKyVs9iHeYib,BHI,-999,-999,-999.0,-999,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
167,BHI_8,-999,BHI_evS6UA88U9CgfphJj9jyC2,BHI,-999,-999,-999.0,-999,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
168,BHI_9,-999,BHI_cG6BQnriwe3mZbwySD9ufr,BHI,-999,-999,-999.0,-999,pre1935,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
169,Mo_4738,Mo_4738,BUL_4isodWKubc4ghYCRb6xjym,BUL,2005,5,5.0,Not low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
170,Mo_4739,Mo_4739,BUL_kuiKJEuvSSHBNRRLnLyqeu,BUL,2005,4,4.0,Not low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
171,Mo_4740,Mo_4740,BUL_Nesj58eUoQaf8Y3AMc8QuX,BUL,-999,6,6.0,Not low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
172,Mo_4577,Mo_4577,BUL_T5AnhAYpVaodxKarcMqUZv,BUL,2009,4,4.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
173,Mo_4580,Mo_4580,BUL_g9Z2xRngXph8Qasx3ppHkU,BUL,-999,7,7.0,Minority low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
174,Mo_4561,Mo_4561,BUL_issb5svoL95hrcrDkEc3Mw,BUL,-999,2,2.0,Minority low-income zone,-999,post1990,post1990,-999,-999,,post1990,0,
175,Mo_4569,Mo_4569,BUL_hJk76N5rYjTPVtzynLo5TQ,BUL,2010,4,4.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
176,Mo_4611,Mo_4611,BUL_HrryiY8xvVruNRnLRAeoYi,BUL,2007,10,10.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
177,Mo_4057,Mo_4057,BUL_gc5RTnePWgbj2tmoswvpA6,BUL,-999,-999,-999.0,-999,-999,post1990,post1990,-999,-999,,post1990,1,post1990
178,Mo_3672,Mo_3672,BUL_5GAXw6FfSRaqvGF7LiEXDy,BUL,2017,14,14.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
179,Mo_5137,Mo_5137,BUL_4WECDtapKYE3iK3mmMjthr,BUL,2008,10,10.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
180,Ma_1770,Ma_1770,BUL_4DktZMrzywaHP59h4NW5Mj,BUL,2010,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
181,Ma_1767,Ma_1767,BUL_AHLZ6Dk5MzdQZz8Zz487BQ,BUL,2018,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
182,Ma_6050,Ma_6050,BUL_WX2UFQEZQcoFmR3ay8ExsM,BUL,2010,15,15.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
183,Ma_2547,Ma_2547,BUL_mEM6B6MhGmVbTopMwdukS4,BUL,2019,10,10.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
184,Ma_2488,Ma_2488,BUL_XX8SMZxnsFz57xJnEZLdJ2,BUL,-999,8,8.0,Low-income zone,-999,post1990,1956-1971,-999,-999,,1956-1971,1,1956-1971
185,Ma_492,Ma_492,BUL_66kLvtfrakYYQFRBb2xnE2,BUL,2006,10,10.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
186,Ma_2655,Ma_2655,BUL_Arng5rSjPbmRLEM4VwHQJV,BUL,2014,10,10.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
187,Ma_3202,Ma_3202,BUL_BitXoR8Zk7xrhXHSyDNmY7,BUL,2017,7,7.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
188,Ma_3198,Ma_3198,BUL_GPSSFyEzVveejDrqVNwh93,BUL,2000,9,9.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
189,Ma_3768,Ma_3768,BUL_XfpqqHna8HKNBLXayac9wP,BUL,2017,10,10.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
190,Ma_3945,Ma_3945,BUL_LvLys3hhYLqKXs29rxSpFH,BUL,-999,9,9.0,Low-income zone,-999,1972-1990,-999,-999,1956-1971,,1956-1971,1,1956-1971
191,Ma_2594,Ma_2594,BUL_i2xf5MpG5c98xSrWh6VJP3,BUL,2017,11,11.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
192,Ma_5546,Ma_5546,BUL_3FiNczBzzU5eoVLyhC2EjS,BUL,-999,6,-999.0,Low-income zone,-999,1935-1955,1935-1955,-999,-999,,1935-1955,1,1935-1955
193,Mo_3940,Mo_3940,BUL_2Gf82263WKApfQx4w822HW,BUL,-999,-999,-999.0,Not low-income zone,-999,post1990,-999,-999,1972-1990,,1972-1990,1,1972-1990
194,Mo_3666,Mo_3666,BUL_AqTXtqUfjYM4Pn64V7VN2B,BUL,2011,4,4.0,Not low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
195,Mo_3804,Mo_3804,BUL_RNuN2E73U49iHsGqkibcAH,BUL,2014,11,11.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
196,Mo_3875,Mo_3875,BUL_n3imcySpmFoFN3zbU4aCZ7,BUL,2018,12,12.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
197,Mo_4614,Mo_4614,BUL_YzRtpxgxgk8GHz5ESwHTas,BUL,2010,11,11.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
198,Mo_4825,Mo_4825,BUL_5i3dwdamqM8p6NC2CAbShT,BUL,-999,13,13.0,Minority low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
199,Mo_4419,Mo_4419,BUL_MQsGP3T6wXjfCGh2YXeGwK,BUL,-999,1,1.0,Minority low-income zone,-999,-999,-999,-999,-999,,-999,0,
200,Mo_4415,Mo_4415,BUL_Vq9uMMsqMX8vqN8JjNFAPR,BUL,2016,10,10.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
201,Mo_4749,Mo_4749,BUL_A5opFwBMT3rXupBBnMrL24,BUL,2005,11,11.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
202,Mo_4051,Mo_4051,BUL_E3iGL8ZbQHynBUJMCNir9m,BUL,2003,11,11.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
203,Mo_4823,Mo_4823,BUL_XWswdPBKiAKMKHFBbmv2Xv,BUL,-999,11,11.0,Minority low-income zone,-999,post1990,post1990,-999,-999,,post1990,0,
204,Mo_4824,Mo_4824,BUL_nUvFDpJdhr5c6Fav5bPPUL,BUL,2014,-999,-999.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
205,Mo_4375,Mo_4375,BUL_UfsRTVErv7pJnG826bByUq,BUL,2015,8,8.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
206,Mo_4052,Mo_4052,BUL_HWT5E4oWHk5dA4hnGc9TXy,BUL,2017,10,10.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
207,Mo_5260,Mo_5260,BUL_Qayaei8LmRMm8psY3WhV78,BUL,2010,9,9.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
208,Mo_5262,Mo_5262,BUL_edZHCGAPZznkWQf7uxWfrd,BUL,2018,10,10.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
209,Ma_4075,Ma_4075,BUL_d7gRAGtisnyVVYc83a5kHk,BUL,2008,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
210,Ma_4262,Ma_4262,BUL_PXjBYwS4mh62tc4oSAQvT9,BUL,2007,10,-999.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
211,Ma_3171,Ma_3171,BUL_cv7ULpmuRDLgoCy9hXXfe9,BUL,2000,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
212,Ma_1762,Ma_1762,BUL_WbD38UrqtgLd9SRp4Quc4v,BUL,2006,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
213,Ma_4090,Ma_4090,BUL_PzAzcyEkeM8giXqSp3ETM9,BUL,2003,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
214,Ma_4079,Ma_4079,BUL_M362BqYcGT7m3GpFWnRYDT,BUL,2008,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
215,Ma_1847,Ma_1847,BUL_jP2huU7GD9gNJyxzZUtbWL,BUL,2011,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
216,Ma_1857,Ma_1857,BUL_U2JfJspPVqpAXxa7iWEzMk,BUL,2007,10,-999.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
217,Ma_4241,Ma_4241,BUL_a9jqscCESpkdRUtyA5zqMd,BUL,2016,16,16.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
218,Ma_4243,Ma_4243,BUL_edrt2KAAyDkrYFWwACcNVJ,BUL,-999,12,-999.0,Majority low-income zone,-999,post1990,-999,-999,1972-1990,,1972-1990,1,1972-1990
219,Ma_4094,Ma_4094,BUL_7emHPnT9TNG3xkwQUB9mQC,BUL,2010,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
220,Ma_3420,Ma_3420,BUL_4FLBmAkoy4w9wn35oCvFoH,BUL,2005,8,8.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
221,Ma_4099,Ma_4099,BUL_kEBbn8HLJUGasgCnWrRoDD,BUL,2011,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
222,Ma_4221,Ma_4221,BUL_Gokz2xFzk3JdpCkyWv23sW,BUL,2008,7,7.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
223,Ma_4222,Ma_4222,BUL_Pc9YhRNysoLoituoopHUrC,BUL,2001,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
224,Ma_4035,Ma_4035,BUL_hEqbqnUHntzziamwinR8tY,BUL,2017,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
225,Ma_1917,Ma_1917,BUL_24YiHpd6fzDExQcmsLZKSL,BUL,-999,10,10.0,Majority low-income zone,-999,post1990,1972-1990,-999,-999,,-999,0,
226,Ma_5875,Ma_5875,BUL_6VziAXEoKEdQrHZLHx5ZwQ,BUL,2018,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
227,Ma_5872,Ma_5872,BUL_Su3evqSnCF264i9Mn96PKw,BUL,2007,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
228,Ma_5878,Ma_5878,BUL_Bi33WyfHFn68gQRzjtTsm3,BUL,2003,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
229,Ma_3145,Ma_3145,BUL_9Rc7LTbf2VjE5tVgemSraX,BUL,-999,10,10.0,Low-income zone,-999,post1990,-999,-999,1972-1990,,1972-1990,1,1972-1990
230,Ma_3888,Ma_3888,BUL_NhvLevzBbFSCQMBzzm3hFk,BUL,-999,8,8.0,Low-income zone,-999,1956-1971,1935-1955,-999,-999,,-999,0,
231,Ma_3335,Ma_3335,BUL_MyeUciXM2g3fXmGQoTvnne,BUL,2014,10,10.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
232,Ma_3339,Ma_3339,BUL_UN9GdzRkcaPpEzMf76YXLs,BUL,2002,8,8.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
233,Ma_3338,Ma_3338,BUL_LFDyFrejcDYxY5jDuxXTxJ,BUL,2018,8,8.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
234,Ma_5649,Ma_5649,BUL_nGR9yjYxx4WDERKN3uZBF9,BUL,2007,8,8.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
235,Ma_3416,Ma_3416,BUL_6ofoDGppWcxX7TaTFYSPCH,BUL,-999,8,8.0,Low-income zone,-999,1972-1990,1972-1990,-999,-999,,1972-1990,1,1972-1990
236,Ma_5922,Ma_5922,BUL_QWmCAJzhBGaKLBhEnSLwfY,BUL,-999,-999,-999.0,Low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
237,Ma_5411,Ma_5411,BUL_nEWqX6fhQjARz7qiHVac4i,BUL,-999,-999,-999.0,Low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
238,Ma_5529,Ma_5529,BUL_XRz9br8M9iLS9vt8XmNwaC,BUL,-999,-999,-999.0,Low-income zone,-999,1956-1971,1935-1955,-999,-999,,-999,1,1935-1955
239,Ma_3790,Ma_3790,BUL_6TzJzV8TGKxqbEoLkEkyaN,BUL,2011,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
240,Ma_2434,Ma_2434,BUL_Cnc46upkJE5jQZpbFVHapf,BUL,2014,7,7.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
241,Ma_2436,Ma_2436,BUL_Hfy2kpFYVMsz4Za8ksk3wp,BUL,2011,8,8.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
242,Ma_2611,Ma_2611,BUL_n7VMbvVBAohxW5hsBathzW,BUL,2015,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
243,Ma_534,Ma_534,BUL_BtaS4GtPvEFkbFoNe2nkAd,BUL,-999,9,9.0,Majority low-income zone,-999,post1990,-999,-999,-999,,post1990,1,post1990
244,Ma_2439,Ma_2439,BUL_NHdFU5cV6gSHuqMe4axZ5h,BUL,-999,-999,-999.0,Majority low-income zone,-999,1972-1990,1972-1990,-999,-999,,1972-1990,1,1972-1990
245,Ma_2438,Ma_2438,BUL_jY3dyW4SjiZkMn5EFpnFqp,BUL,2005,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
246,Ma_3968,Ma_3968,BUL_hSpUdWRDrNP3tEK9iGFy2q,BUL,-999,9,9.0,Majority low-income zone,-999,1972-1990,-999,-999,-999,,1972-1990,1,1972-1990
247,Ma_2395,Ma_2395,BUL_C5cigAHjcLvcKywhPwu6jn,BUL,2017,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
248,Mo_4396,Mo_4396,BUL_gPjBaQk4nM8vaxY4etF5Xd,BUL,-999,10,10.0,Minority low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
249,Mo_4421,Mo_4421,BUL_Z2wckSQtNj6xLwWP9MFoFT,BUL,-999,6,6.0,Minority low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
250,Mo_4044,Mo_4044,BUL_2ZgFQV6V3PYspKGnSn75Wt,BUL,-999,5,5.0,Minority low-income zone,-999,post1990,-999,-999,-999,,-999,0,
251,Mo_3799,Mo_3799,BUL_S4GvgAJdq8btq4ZrR34zQn,BUL,-999,8,8.0,Minority low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
252,Mo_3658,Mo_3658,BUL_HaohDYr5EsFXiasUqfafDc,BUL,2010,10,10.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
253,Ma_1818,Ma_1818,BUL_X63mYMeA64dtCBsSqcJbmz,BUL,2006,-999,-999.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
254,Ma_4669,Ma_4669,BUL_DDaNzSRcuM4dUX7JfD6onT,BUL,2010,15,15.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
255,Ma_4112,Ma_4112,BUL_AjYXV5bY6dXg5CCAM7ypLV,BUL,-999,8,8.0,Majority low-income zone,-999,post1990,-999,-999,1972-1990,,1972-1990,1,1972-1990
256,Ma_4404,Ma_4404,BUL_AihtTGCgqQafEpAiBcAzjc,BUL,2005,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
257,Ma_3870,Ma_3870,BUL_62XJbPEyvvPwq4m8MbgkYY,BUL,2006,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
258,Ma_4558,Ma_4558,BUL_YpdSxD5pCv6UoRYDXjGCMA,BUL,2003,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
259,Ma_4066,Ma_4066,BUL_UzneMN5qtGGfh9FsiLhH33,BUL,2005,9,1.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
260,Ma_4065,Ma_4065,BUL_cSkaKPJo386FnKQTRsugpf,BUL,2018,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
261,Ma_4031,Ma_4031,BUL_mFtqjS2EJzVXv8Y438T3ZM,BUL,2008,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
262,Ma_4429,Ma_4429,BUL_B3fDDpvLR6wH3skbU7shvV,BUL,2012,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
263,Ma_4277,Ma_4277,BUL_RysCdjyxbFGJ5Ts4MPZ7zQ,BUL,2014,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
264,Ma_4361,Ma_4361,BUL_YraPEtcHhuVJL6fhbFFJwM,BUL,2012,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
265,Ma_4282,Ma_4282,BUL_PJSBJCKKck2y9EQWtRVeN9,BUL,2006,-999,-999.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
266,Ma_1785,Ma_1785,BUL_hTEYCz32h5bf6s8xpuMa7b,BUL,2000,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
267,Ma_1786,Ma_1786,BUL_T9RsKsah6sLF5XmWKsDrxY,BUL,2017,13,13.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
268,Ma_5287,Ma_5287,BUL_2y6xeJsRtYLkRJz3YrAaco,BUL,2013,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
269,Ma_1836,Ma_1836,BUL_6WC9c6Ya9z5tSFWhRqXkuK,BUL,2012,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
270,Ma_2909,Ma_2909,BUL_m8fVbqYAQkPCuWdHTTVr3d,BUL,2014,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
271,Ma_2914,Ma_2914,BUL_aaeww4G7rmPXby4tcPWTUa,BUL,2000,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
272,Ma_2919,Ma_2919,BUL_coRVoZ6K2bFPocjktj8Pjt,BUL,-999,-999,-999.0,Majority low-income zone,-999,1972-1990,1956-1971,-999,-999,,-999,0,
273,Ma_2902,Ma_2902,BUL_dgYRfX6BkBw2WbuQXdZZRz,BUL,2018,15,15.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
274,Ma_5232,Ma_5232,BUL_7TaedZ8ryUP8LkCDVSwGvv,BUL,-999,9,9.0,-999,-999,post1990,post1990,-999,-999,,post1990,0,
275,Ma_5239,Ma_5239,BUL_WhWR27iJFjBt6akZjPuGoB,BUL,2018,13,13.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
276,Ma_3757,Ma_3757,BUL_ieATMmUcc5z28L2a3Ey3Nm,BUL,2016,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
277,Ma_4125,Ma_4125,BUL_BbNeynDEofCn8k3p3DF9jQ,BUL,2012,-999,-999.0,-999,post1990,-999,-999,-999,-999,,post1990,1,post1990
278,Ma_5400,Ma_5400,BUL_HjBoyWag3FymQCsUQin57v,BUL,2002,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
279,Ma_2343,Ma_2343,BUL_7BMtxsPTfpAcb72DhVRFdJ,BUL,2018,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
280,Ma_2357,Ma_2357,BUL_WKbVw8xDnnfxxDxzzX5rsb,BUL,-999,10,10.0,Majority low-income zone,-999,post1990,1972-1990,-999,-999,,-999,0,
281,Ma_3372,Ma_3372,BUL_d3TEWEbehrwoG6JCqinrEE,BUL,2014,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
282,Ma_2285,Ma_2285,BUL_fweH8iDpKqyJawGBqrfzqV,BUL,2011,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
283,Ma_2299,Ma_2299,BUL_nhJBr3uTHsqraRL9qFbyM5,BUL,2011,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
284,Ma_3049,Ma_3049,BUL_57cBsMpkgpHUE9Q8w5QgPi,BUL,2000,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
285,Ma_3215,Ma_3215,BUL_UoGQxEbCnicAt8oXkGsztD,BUL,2014,7,7.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
286,Ma_3051,Ma_3051,BUL_ViLVuxSk6dSBYB83gJTrCC,BUL,2010,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
287,Ma_3140,Ma_3140,BUL_izeJ3ZZaTipwSm5mDox6D7,BUL,2009,11,11.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
288,Ma_3231,Ma_3231,BUL_Vb9puC4W7rgrUUrUpSvZTx,BUL,-999,2,13.0,Majority low-income zone,-999,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
289,Ma_2468,Ma_2468,BUL_Kpuxg2RLyfsYVZExtWeaoX,BUL,2008,9,9.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
290,Ma_3226,Ma_3226,BUL_HLdPUhUnxSWMUPgsVkcJEV,BUL,-999,3,12.0,Majority low-income zone,-999,1935-1955,1935-1955,-999,-999,,1935-1955,0,
291,Mo_4012,Mo_4012,BUL_VZd27gAEhw8DhqdLnJ98De,BUL,2014,14,14.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
292,Mo_4046,Mo_4046,BUL_SkJpx7EqKu9NvBDdm8Lqmk,BUL,2011,11,11.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
293,Mo_3650,Mo_3650,BUL_4DcWpDFwT8r89nzDN4oguB,BUL,2017,14,14.0,Not low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
294,Mo_3649,Mo_3649,BUL_7LMg4TJsxuxBXgYxvfJYzU,BUL,2009,13,13.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
295,Mo_4113,Mo_4113,BUL_2ZMB6mSWbuYEaf6uTM5XZR,BUL,2010,7,7.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
296,Mo_3925,Mo_3925,BUL_Ni4cMakpGa5WsrgsG4V8b7,BUL,1998,11,11.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
297,Mo_4763,Mo_4763,BUL_Fnbq4XAPj7barBAA3dqpSo,BUL,2018,14,14.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
298,Ac_2270,Ac_2270,BUL_R82SdjDEXi4mTfi5PZvWzB,BUL,2015,10,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
299,Ma_1633,Ma_1633,BUL_RFnKJyrUHnJU93cEjjzyTs,BUL,-999,10,10.0,Majority low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
300,Ma_1644,Ma_1644,BUL_H7t3eJxt3eftZxyRKji2n8,BUL,2004,7,7.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
301,Ma_1641,Ma_1641,BUL_YDeq8fvFTXuZihFDLksYvH,BUL,2000,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
302,Ma_6096,Ma_6096,BUL_9fYXdTGSkBbseYKp7La3We,BUL,2007,11,11.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
303,Ma_1704,Ma_1704,BUL_8Awb3W3XJXN4YDHrgVRMyr,BUL,2011,10,10.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
304,Ma_3242,Ma_3242,BUL_AMHY2BCCQ8uWZBao2BkjRd,BUL,2017,12,12.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
305,Ma_1813,Ma_1813,BUL_XDrSizDCrGJdo2eRPTDzZB,BUL,-999,12,12.0,Majority low-income zone,-999,1972-1990,-999,-999,1972-1990,,1972-1990,1,1972-1990
306,Ma_1721,Ma_1721,BUL_nAVb9SLnDaSm6MxsLRixdF,BUL,2006,7,7.0,Majority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
