NID,Source,floors_no,socio_eco,label,has_image,has_tabular
BUL_8Awb3W3XJXN4YDHrgVRMyr,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_AMHY2BCCQ8uWZBao2BkjRd,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_XDrSizDCrGJdo2eRPTDzZB,BUL,12.0,Majority low-income zone,1972-1990,True,True
BUL_nAVb9SLnDaSm6MxsLRixdF,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_YPBWmBZdYQAkoqEYPTXfyw,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_CmsJa6MvxufTSvVpu6ChWh,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_SUFXEpZWHeZwciQLNnKUUG,BUL,,Majority low-income zone,post1990,True,False
BUL_J3dSA3foaY8PafZCZ5hYhN,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_3CoBpyox75R8Df4bRiVdjx,BUL,,Majority low-income zone,1956-1971,True,False
BUL_85oVQF5ut5GcQDRs3CArd9,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_A4cUgQNk3dHXexyFupUHJn,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_mNrvxpbappmNXgqHrfQZzq,BUL,7.0,Majority low-income zone,1956-1971,True,True
BUL_Li4Djgkc4unEpoTeoiwMAM,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_cjzGwZXPFr8nb8gEUKbktg,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_Fb5KXv3pW6FN5LxzBTfDNN,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_iCiFnsH64iTpLydJvvvyJR,BUL,,Majority low-income zone,post1990,True,False
BUL_SgAgGBZJcYbcFH4NRKesY8,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_KdipcTKecLsVoxUrq4oaqG,BUL,4.0,Majority low-income zone,1935-1955,True,True
BUL_ATgaFL3j7qZYqog6rShCL5,BUL,12.0,Majority low-income zone,1972-1990,True,True
BUL_ANK2bCHUpGxMEmdJSWs2iK,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_YT4GhkAhKbAUKYwoUbG8UP,BUL,,Majority low-income zone,post1990,True,False
BUL_TerUoXR26fDe4amjB53mbe,BUL,10.0,Minority low-income zone,post1990,True,True
BUL_ZpBTGMC6ftj9BKXTW7RKQy,BUL,13.0,Majority low-income zone,post1990,True,True
BUL_cFR2ugyjfEdfw9TiBGiPRH,BUL,9.0,Not low-income zone,post1990,True,True
BUL_CEsrfwk73CDPr7h7ahGDvH,BUL,14.0,Not low-income zone,post1990,True,True
BUL_5GkTKKEBWXSzHKfqyNyuAN,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_Myv5N6ur2yQArjN323BmwS,BUL,15.0,Minority low-income zone,post1990,True,True
BUL_2w98rrgMvM4ESZPeifffq3,BUL,9.0,Not low-income zone,post1990,True,True
BUL_EKyFfmfE2btwagEC68AsZN,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_2V4zVDuYj7Pr6EZTADtUqY,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_Qe6Jo2rLRgeNN3gKjMbTvX,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_EKuyrJbhRbr45uzJyLYiSZ,BUL,20.0,Majority low-income zone,1972-1990,True,True
BUL_d9K5Hmupix7jbzSiP4jdaQ,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_DRwpEjDDAipFXTEA6tjZTx,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_jsxGAThHvuMck2yfhbqHBy,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_4HGXqbojAgKNnu3e3RjRyS,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_YSvicLxtjKQKHt3xzmM2CB,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_Mg4RoeYCfAhtp6N5nnm4wL,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_EiZM4ziNWDLrF9pMEVc67g,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_m5tGxvSRRKa9XGGEfc98kz,BUL,15.0,Majority low-income zone,post1990,True,True
BUL_LXtW43HmGeRNEYj8t9zoGS,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_8vZQ2N5iJ3wWiZzfxeA6fi,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_ZqwfAg8grnCNUZXuLVM72y,BUL,8.0,Majority low-income zone,1972-1990,True,True
BUL_aBtwfNPYK2wNGQ9RWpTdcs,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_GGPPevkB5qDgw6iNi4MxiY,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_Az6VWtb6ob3KG883oMVVqP,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_CLRbK79zyUiJt6ZyVa7Nix,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_6q8Zw55ocRCXn72oFptXsP,BUL,7.0,Majority low-income zone,1972-1990,True,True
BUL_nswC2SbpTqSvejV4KxkVkd,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_gPoaHu82hKam5tkHk7qLPJ,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_Rp8cCkKzrT8dSuXxGJqMoL,BUL,9.0,Majority low-income zone,post1990,False,True
BUL_nsGStpMaRw77uzYJRToDD3,BUL,11.0,Not low-income zone,post1990,True,True
BUL_Q8aub2Kam3Q7hCGHPXvNZf,BUL,12.0,Not low-income zone,post1990,True,True
BUL_aZVfkPzkJvWKxffuDkREKd,BUL,8.0,Majority low-income zone,1956-1971,True,True
BUL_biV5sHEpeQk9AF3yWpzwam,BUL,11.0,Not low-income zone,post1990,True,True
BUL_Fo27RE4NKvdrvUbCxwtWDX,BUL,10.0,Not low-income zone,post1990,True,True
BUL_Y8CMKWWQivoFGmEAvWApEX,BUL,8.0,Not low-income zone,post1990,True,True
BUL_26zK2BXFQ2ynfqHi4d4WsS,BUL,11.0,Not low-income zone,post1990,True,True
BUL_6CyNCJAdC7yFLqFrNgpHH2,BUL,16.0,Majority low-income zone,post1990,True,True
BUL_dC3QxGhq98DHZveooNAuzX,BUL,23.0,Majority low-income zone,post1990,True,True
BUL_JRc6r6HvSWF675tR3aBBoB,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_QanHfALYo54zwyqTTmw8zD,BUL,14.0,Minority low-income zone,post1990,True,True
BUL_WzbPsjzZt5MDYHUeMdbsPQ,BUL,14.0,Minority low-income zone,post1990,True,True
BUL_CLVUREbZ3pHsR6EPhbe57g,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_FtkQf4oDwJVRb8r3rBXX4k,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_fpZCwM5yRUkzNxPr6biBcY,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_Bd2aUEpVrGtJKfZ2kYCyRR,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_n62s6ux5Tk8k7HY4tCqhKq,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_D98J5tTGrrEtDj7jHe7Yez,BUL,,Majority low-income zone,post1990,True,False
BUL_YjHG2RdgWr9WKuuMJhViUQ,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_gpFTRfFac5s6p5pMkeuxoD,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_YtwUuLxszU8PMKELePvF9v,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_GwVSvHNSL3A6vSJ5iEkewg,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_a3xT7q2MTg7KjGj8TsZeCx,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_EKJcVcEWfoSs4YLUm9nnbW,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_HbDdWTusGSpKjm8SvESXAf,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_SDJDzDYvFyEszWUxK99y2L,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_hptAjbbAkyFRecataRVC5X,BUL,13.0,Majority low-income zone,post1990,True,True
BUL_CtVpUqMvFAokRfvPa8Tim4,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_jfiob5v8kufMMiHaYbkP5X,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_RDchbJPdEXCWcZHbchJnXV,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_eKFFaTsSrTHLvJYXGf68Nc,BUL,20.0,Not low-income zone,post1990,True,True
BUL_Su5RYro8evH74MwF5zuQVE,BUL,,Majority low-income zone,post1990,True,False
BUL_2XwQigvZf4YHjdizxGRses,BUL,11.0,Not low-income zone,post1990,True,True
BUL_b2h2skCFPv5buAH4JARdHX,BUL,14.0,Not low-income zone,post1990,True,True
BUL_iiAmwD2BNWqgpV6Xk3ajzE,BUL,,Minority low-income zone,1972-1990,True,False
BUL_TcVg62DqpYfA2EYoiXV2Ug,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_axJGfzy6zbYJuRWStky6PD,BUL,8.0,Minority low-income zone,post1990,True,True
BUL_9GkxxMfEeiTd3r2jvtckaw,BUL,11.0,Minority low-income zone,post1990,True,True
BUL_cW7vKkThTpXCkQwYSdan6Q,BUL,21.0,Majority low-income zone,post1990,True,True
BUL_fJJitQs9CRuRoMryPSdH63,BUL,,Not low-income zone,post1990,True,False
BUL_bMdTZdaReSuu8RVJurVJjT,BUL,11.0,Not low-income zone,post1990,True,True
BUL_Sh3bWbDhcqnW5ZZHqEuSYW,BUL,31.0,Not low-income zone,post1990,True,True
BUL_CCPAPStM5R546u3Q2C6oHy,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_EJ8SEbu6uEUxrf2rri3Tmb,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_Dc2ZpczLbhGg8yXLKBsdUL,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_eZ4vqyXJaW9R4aWQevmNxh,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_WWF5inqd8V9g5covPEe32a,BUL,9.0,Approximately 50% low-income zone,post1990,False,True
BUL_JHZU9qUYWBFpoyJ7G9e8CW,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_87n7cy259jMaWz2HhBLbS5,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_MqJPyCJ8US2BLAWhR4wwTY,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_83ZVKfrv4Vhq4tjKLBdaPG,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_e7pwq2xHQft7VBERadHN2y,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_WSF9wXYgyUGKx28hgZjq3V,BUL,1.0,Majority low-income zone,1935-1955,True,True
BUL_a5LJYDLtqMNJDHzLUPZefW,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_ckaiFTKkNruVSGtUCt6f9b,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_Gq8yBr7PTdVowfWCRvHnra,BUL,7.0,Approximately 50% low-income zone,1972-1990,True,True
BUL_A9oozzTzJi2aUksALu2XA5,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_62ffPhEPNnNmj7uT2zUbmu,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_fTbFYtunRGoays5qqXeEFd,BUL,20.0,Approximately 50% low-income zone,post1990,True,True
BUL_TrQ4yu6mbnn9ThdU6dQpca,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_V2FdZfdrCGFrandqRuQusg,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_QK4d78ZVHGwq7dkorpZSN5,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_X6QZZH6u4vUrr5tinEp4aZ,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_frRABeKqnXh7kUw3JxurDg,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_FsuVnZnWAzEpvv5RQCRZdG,BUL,20.0,Not low-income zone,post1990,True,True
BUL_2jfDfamyZn7DtrqwrSTP75,BUL,18.0,Minority low-income zone,post1990,True,True
BUL_JbGfTJvQpqvAsNJYyg4EeA,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_awDXUtcpGQ9yhTBUyZvRDy,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_dU3GCHZRrQZHdCMzRS85LP,BUL,11.0,Minority low-income zone,post1990,True,True
BUL_XT4Fp4JgZ4Uib9tzMN7hfS,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_8LD252NN4gU7r9DLbPdrhj,BUL,4.0,Minority low-income zone,1935-1955,True,True
BUL_N9UVtXkVqkgGMEvMereVEy,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_eKSyFoHCaQ77F8HKnoHcsU,BUL,8.0,Minority low-income zone,post1990,True,True
BUL_cXf7evzcma5p63ENXSYipa,BUL,10.0,Minority low-income zone,post1990,True,True
BUL_TMBSJVmL7CEAdoHrh87E55,BUL,10.0,Not low-income zone,post1990,False,True
BUL_dXxCTau4L5PDppKC6Cam3X,BUL,10.0,Not low-income zone,post1990,True,True
BUL_dBjrWFpRb2QGbysq6u3Wab,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_eRX3a2WVeXHU8DyJruerHa,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_9t2AZikPGK9FxpURwbenoF,BUL,10.0,Minority low-income zone,post1990,True,True
BUL_c4EeHMnvDH49y67rfSiwDZ,BUL,13.0,Minority low-income zone,post1990,True,True
BUL_7LsfFTx7uB42ECAmRyZVmA,BUL,11.0,Approximately 50% low-income zone,post1990,False,True
BUL_mvUWbDrbeEcenHEWWRmLws,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_7r8MWg29N2ms5SXeKECGnx,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_bEvuLpwVadgEgZxZ5sDXh2,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_48Vaio6r8iXv8JDJMoSfYa,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_VVX24tbLQQzgQeHZyrQoYH,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_MtNypEGi7fwiJEmLdJcNv3,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_9zwnAzYPJQwYbb9JiZG5Pw,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_Vas2fSkMegBcJawf9gKTjS,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_PAcxXx4wt8KSCnudjRzL2D,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_8ZpzZRRevKV6ynSsmAFDpU,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_Wv2mJTkHp2nkDnN87mTBde,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_R2UCnFgyuYc2cUoGMPcp4M,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_KmmxsSrED5BejNzXChQFg5,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_bbsrDHAVLrZeG745N55krY,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_GfPNAx65cv5vMC48hCbrUb,BUL,5.0,Approximately 50% low-income zone,post1990,True,True
BUL_Ah2ygqJK7JR4RVXJb8e3kA,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_C8SrU9eRVt58GyACe6gWoz,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_BQr4R3QHwXcPSyRGfi3by4,BUL,9.0,Approximately 50% low-income zone,1972-1990,True,True
BUL_9nubQ4pcLBXdeocurWE6Z4,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_NFLkqKLoJggeWoC4e3DRUY,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_GQtQBsZMMzgnKkE2Ccsaym,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_JGWFthonthNZeLuLKMtz9b,BUL,12.0,Approximately 50% low-income zone,1972-1990,True,True
BUL_WEfvLQpMAUUeHRBpuVmYTp,BUL,6.0,Approximately 50% low-income zone,post1990,True,True
BUL_goEfZmxLUWFTZM5Y6b9CJ5,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_HRvhd6Le5YtftLtfVQkHF4,BUL,,Approximately 50% low-income zone,post1990,True,False
BUL_SrfmZQQboKLyWwFqyWpHNV,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_3kxcuNnSRspTCfiVc2L9RL,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_RjomMLAZiqaLfFK2fyt4vX,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_hvzc4PN8GcmS4yQ3KkZgN8,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_krQtWhsfrREbXeHhbicaRj,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_LGeAxW69RZz8mdFcnfcQ9c,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_FEjiRRTP9vYGoUyfzRpyci,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_FLy6fb3AwUneR5CrUjjfiB,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_EHAaRUfz5FFtE5HgM49CKF,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_entAqxV5zUxiHQR6AnqbAX,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_3pGanoNkPiY8CgxCMJUs4u,BUL,7.0,Approximately 50% low-income zone,1956-1971,True,True
BUL_NwjLsqUAUCtNzf7t8NinSs,BUL,11.0,Not low-income zone,post1990,True,True
BUL_hShjBoiNDwXrwrdE9jnTMv,BUL,13.0,Minority low-income zone,post1990,True,True
BUL_geKeeupefzJgtL4QhRabaG,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_kzomEUKk8iWjSrv8CMx9p3,BUL,11.0,Minority low-income zone,1972-1990,True,True
BUL_6ELuiadBart9acQxs5gSdv,BUL,11.0,Minority low-income zone,post1990,True,True
BUL_gTYmQ77dNWktHeDZRzLt8K,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_oDMsM3oYZNeyyBtLxYnTMB,BUL,,Minority low-income zone,1956-1971,True,False
BUL_MHeDYYLJdJd2tXGgjYHPf6,BUL,6.0,Minority low-income zone,post1990,True,True
BUL_5NHZr3KYi4GEPGXksJRtCD,BUL,,Minority low-income zone,post1990,True,False
BUL_T5XvFY2uYdRaGKcAg7Y3qz,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_GNymxw3xQmu2ir7g5CWj8B,BUL,14.0,Minority low-income zone,post1990,True,True
BUL_nGqfmTQF44eGd363evVAix,BUL,10.0,Minority low-income zone,post1990,True,True
BUL_LxvnWbWFcHjaxX8rCZ27p3,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_c4Z2nRUHFssUCuLy5cxyqH,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_74y5Ly7YFxAG5m6JMQ3vyQ,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_AnNPFt73hqoRSTnqiXir5H,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_R3RHwQW3kBZnGwxg9voySK,BUL,8.0,Minority low-income zone,post1990,True,True
BUL_KcWan4K7iwusAvvsdWBvka,BUL,11.0,Minority low-income zone,post1990,True,True
BUL_6Khs7BCn8oZgQWYmJSfUio,BUL,11.0,Minority low-income zone,post1990,True,True
BUL_6quXUr9imeHRSXJYpbtJ9h,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_mBYgpGZ4x2qrEd4cKYCQv5,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_Jh5PyKd7xPuief7gcGePFx,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_RLeHmNBqziL62DB9edbcuh,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_SD78KrmWWCAAtZzNoeu3f7,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_7t7Tpyh4NWbSwxoFfpuY3G,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_cXzQFKBSES3asJKqQmvCZn,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_3ohoYLHj65SWBNz4jLYPJn,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_7CVNXkzTkGGJz8HoBnzy42,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_LvFrHU5GjKGDDdhxebDTwK,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_CeiUN5BGenLyvvLoZ4vWdi,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_WM3z7uBEvCsxgHNAR8xPhp,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_SnW8ZzNxu4QLUCzzBX3PhA,BUL,,Approximately 50% low-income zone,post1990,True,False
BUL_WMKG5kvrWZyNFRcmPqUCFQ,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_i9qQeBbQZMdw7mMiLEtF8n,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_for43AjKfaXXAgc53ovAXJ,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_U9CPHzBGWjGVguRvQvpzAu,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_ecUmksz8ZcRfrxH8d7jkCs,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_ST9RZ3YhB8qoDhiW45AaK2,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_UPmtmaTYomf9MdCZhcRvPt,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_hZUMDNEePuB8AXpnoebWpd,BUL,,Approximately 50% low-income zone,1935-1955,True,False
BUL_SDV8qeCzH7CzAa4JwxYmCy,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_dzxngse3BLhLizW4p4eRwW,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_foxx2nKFH99sTaVFEzB68t,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_UMijjQYGHmf6ukw3H3z9Ht,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_Zbsxp8tT2mkR5T8jVUTBZu,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_TGZc63gWVkYvrMWpw9Z5QX,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_QupWRx7S45FfLQ76VdPy7g,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_PdwTB3uk2M3ACM7pdT3SXt,BUL,9.0,Approximately 50% low-income zone,1972-1990,True,True
BUL_TL2F3RuoWbSFtN7nDFWUix,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_UwfACvzwrhqWK7yBXESyN3,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_eJW5SU4xncwF9ZZQFDT5Gd,BUL,,Approximately 50% low-income zone,post1990,True,False
BUL_Ssew8C4sxKWxeXCw64RDUB,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_i3Qvue9juDgJF5cxMmg2Yk,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_WMfZC8ZnYk7R3VESb3wJ95,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_BXR3J8SkDR3jR6gasTe7PR,BUL,11.0,Approximately 50% low-income zone,post1990,False,True
BUL_7qGauyWqQALMkbuHFmjJ8N,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_AmfcXMGSkdztsgpmAoJVET,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_NChpai6F2QAdTTVMXL2hat,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_bBofDXjRgDmCJudy4DAKcT,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_BUGjzCariP9fE5JTQQeRCi,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_m2deH2BBCcpV8kdQQC77fZ,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_cjLzQHcbAR2bp2ikjZx58B,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_aqqZghQaUJjSj3ACkda8Am,BUL,10.0,Minority low-income zone,post1990,True,True
BUL_NLFDL22CjFU6H5gDgAGgiy,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_6xXARmEbitz2JrS6fh9n49,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_997b6HKWxb3KJz8od5Kzsx,BUL,13.0,Not low-income zone,post1990,True,True
BUL_F3TnshZGHEe9zbf4Bqd8X4,BUL,7.0,Not low-income zone,1972-1990,True,True
BUL_55JtWA7BqDxrjfFKBBaFMT,BUL,7.0,Not low-income zone,post1990,True,True
BUL_EUtdPrJbNuSWCE4DcKu7NZ,BUL,14.0,Minority low-income zone,post1990,True,True
BUL_SZwygnRDLAAjLj8vtyHChR,BUL,13.0,Minority low-income zone,post1990,True,True
BUL_XWWEwkeTFm7hEbh6H9qean,BUL,11.0,Minority low-income zone,post1990,True,True
BUL_MDq7tMFRKeUj6kNfGTeAC7,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_CMCwivniLhyNKQGDA3MsGX,BUL,14.0,Minority low-income zone,post1990,True,True
BUL_APuVcVJFqtzeJftcm5fywZ,BUL,21.0,Minority low-income zone,post1990,True,True
BUL_QCStNdRp9M8hMjc7Bv2qRt,BUL,15.0,Minority low-income zone,post1990,True,True
BUL_oULUcE2MfTABXS9CpNKjK2,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_hRn8c7pZAoH4jD5GprCa4R,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_GQorkRewLNUFpAysUqQAFY,BUL,7.0,Approximately 50% low-income zone,post1990,False,True
BUL_2zFDdqv8Ldh7eiLvidNNrg,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_oJXEssRJZTVjgvuVK8Ftwh,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_8qoQwnoh36FNWkTybAeTzK,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_NV7eXdHeJacrxJ3qqy8H8c,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_7wdMjSoTvcEPeV5vJzERN7,BUL,9.0,Approximately 50% low-income zone,post1990,False,True
BUL_CeCZor4aYmsBrpTnA4pWo2,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_dYEE2MRkj6bHccevjeLGw4,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_XtaH5a8DUijXzhCzVki3Ao,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_REa2YBkdqPhgVChYgLjSgr,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_eyAQmbPw8SuoeQBZccnTVQ,BUL,,Approximately 50% low-income zone,post1990,True,False
BUL_HEtxGhCzCEn6REAxxBqaob,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_dMsCMLp9Z33fFPBDpKNoYB,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_YheQthy4hejUztuQWPFmXb,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_JLRCPCQkDmspA36wZsphGy,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_Uy36yZTRB7WJDA3WBGquuj,BUL,18.0,Approximately 50% low-income zone,post1990,True,True
BUL_g7Ny6h8iREQQdabaifxrmr,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_AzcmnpiBUZZtCb5KaU9G5X,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_hmX6cALK9f5rqS4EoKtzkJ,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
